scenario,N,seed,method,coverage,K,throughput_Mbps,mean_user_rate_Mbps,p5_rate_Mbps,qos_violation,jain_fairness,time_s
four_cluster,100,10025,pso_high_12x16,1.00000000,6,10077.43856306,100.77438563,14.40869879,0.00000000,0.58427336,0.05800000
four_cluster,100,10026,kmeans_grid,0.88000000,5,9502.13488290,95.02134883,0.00000000,0.12000000,0.59124528,0.00100000
four_cluster,100,10026,gno,0.99000000,10,3040.56810204,30.40568102,10.72531530,0.01000000,0.65853508,0.00200000
four_cluster,100,10026,alns_no_refine,0.99000000,6,3928.63196236,39.28631962,2.49986028,0.01000000,0.60321248,0.01100000
four_cluster,100,10026,fixed_gno_refine,1.00000000,10,7806.82727618,78.06827276,18.98756184,0.00000000,0.73948636,0.01800000
four_cluster,100,10026,alns_sca_lite,1.00000000,6,10190.00618620,101.90006186,18.62088942,0.00000000,0.71121591,0.02300000
four_cluster,100,10026,pso_low_3x4,0.99000000,6,7666.33317989,76.66333180,1.18982096,0.01000000,0.43507240,0.00500000
four_cluster,100,10026,pso_mid_6x8,1.00000000,6,7041.15724855,70.41157249,13.88910669,0.00000000,0.56649937,0.02000000
four_cluster,100,10026,pso_high_12x16,1.00000000,6,9759.41413102,97.59414131,6.75451404,0.00000000,0.52723209,0.09000000
four_cluster,100,10027,kmeans_grid,0.95000000,5,10557.68511045,105.57685110,0.00000000,0.05000000,0.60966380,0.00200000
four_cluster,100,10027,gno,1.00000000,10,3582.34605720,35.82346057,9.06683123,0.00000000,0.66183130,0.00200000
four_cluster,100,10027,alns_no_refine,1.00000000,7,3881.12091074,38.81120911,4.22217022,0.00000000,0.60488823,0.01200000
four_cluster,100,10027,fixed_gno_refine,1.00000000,10,8969.29655395,89.69296554,18.55387366,0.00000000,0.75894058,0.01900000
four_cluster,100,10027,alns_sca_lite,1.00000000,7,6506.32469585,65.06324696,11.73685311,0.00000000,0.65344986,0.03200000
four_cluster,100,10027,pso_low_3x4,0.98000000,7,5674.44555126,56.74445551,2.62012155,0.02000000,0.66213042,0.00800000
four_cluster,100,10027,pso_mid_6x8,1.00000000,7,6224.29153792,62.24291538,2.86425103,0.00000000,0.39029592,0.03100000
four_cluster,100,10027,pso_high_12x16,1.00000000,7,7458.89409549,74.58894095,15.22318702,0.00000000,0.53770697,0.10700000
four_cluster,100,10028,kmeans_grid,0.92000000,5,10057.58703864,100.57587039,0.00000000,0.08000000,0.60254167,0.00200000
four_cluster,100,10028,gno,1.00000000,10,2458.27667064,24.58276671,2.44821471,0.00000000,0.68768582,0.00200000
four_cluster,100,10028,alns_no_refine,1.00000000,6,2940.47711230,29.40477112,2.61216902,0.00000000,0.56042038,0.00800000
four_cluster,100,10028,fixed_gno_refine,1.00000000,10,4000.80743463,40.00807435,6.78678965,0.00000000,0.58935315,0.02000000
four_cluster,100,10028,alns_sca_lite,1.00000000,6,4674.54354099,46.74543541,3.67990391,0.00000000,0.55000430,0.02400000
four_cluster,100,10028,pso_low_3x4,0.97000000,6,3296.68276779,32.96682768,0.81921474,0.03000000,0.41833905,0.00600000
four_cluster,100,10028,pso_mid_6x8,1.00000000,6,6224.44413552,62.24444136,6.42189550,0.00000000,0.64258928,0.02000000
four_cluster,100,10028,pso_high_12x16,1.00000000,6,9062.45688371,90.62456884,8.49210698,0.00000000,0.45175756,0.08300000
four_cluster,100,10029,kmeans_grid,0.97000000,5,10909.83248812,109.09832488,0.78414505,0.03000000,0.63233865,0.00200000
four_cluster,100,10029,gno,1.00000000,10,3864.45988223,38.64459882,8.67937847,0.00000000,0.56110064,0.00200000
four_cluster,100,10029,alns_no_refine,1.00000000,7,4506.97085310,45.06970853,11.30674888,0.00000000,0.57364445,0.01100000
four_cluster,100,10029,fixed_gno_refine,1.00000000,10,8491.52799970,84.91528000,22.83208237,0.00000000,0.75559912,0.01800000
four_cluster,100,10029,alns_sca_lite,1.00000000,7,8891.26405207,88.91264052,19.98805183,0.00000000,0.74536746,0.02500000
four_cluster,100,10029,pso_low_3x4,1.00000000,7,5137.76560479,51.37765605,13.43323547,0.00000000,0.63056823,0.00600000
four_cluster,100,10029,pso_mid_6x8,1.00000000,7,7355.43260243,73.55432602,16.25071749,0.00000000,0.59161532,0.02400000
four_cluster,100,10029,pso_high_12x16,1.00000000,7,9781.37966725,97.81379667,2.17381837,0.00000000,0.54339351,0.07700000
four_cluster,200,10100,kmeans_grid,0.88000000,10,11895.84871575,59.47924358,0.00000000,0.12000000,0.54559945,0.00600000
four_cluster,200,10100,gno,0.99000000,20,2929.14767909,14.64573840,2.64567035,0.01000000,0.45110574,0.00500000
four_cluster,200,10100,alns_no_refine,0.99000000,11,3666.19318491,18.33096592,2.05908802,0.01000000,0.52382658,0.03500000
four_cluster,200,10100,fixed_gno_refine,1.00000000,20,14997.99826593,74.98999133,15.31212042,0.00000000,0.76471813,0.04200000
four_cluster,200,10100,alns_sca_lite,1.00000000,13,13266.74839575,66.33374198,13.16859020,0.00000000,0.69399030,0.06900000
four_cluster,200,10100,pso_low_3x4,1.00000000,13,7789.08983800,38.94544919,1.58939578,0.00000000,0.69172390,0.02400000
four_cluster,200,10100,pso_mid_6x8,1.00000000,13,6625.42527099,33.12712635,6.28184691,0.00000000,0.40908663,0.07800000
four_cluster,200,10100,pso_high_12x16,1.00000000,13,8513.82999532,42.56914998,11.66999026,0.00000000,0.68436940,0.41900000
four_cluster,200,10101,kmeans_grid,0.89000000,10,11888.90728171,59.44453641,0.00000000,0.11000000,0.56530103,0.00400000
four_cluster,200,10101,gno,1.00000000,20,3895.61938928,19.47809695,4.37834726,0.00000000,0.66487117,0.00500000
four_cluster,200,10101,alns_no_refine,1.00000000,12,4227.05005881,21.13525029,3.59201528,0.00000000,0.56451672,0.04600000
four_cluster,200,10101,fixed_gno_refine,1.00000000,20,14819.38558967,74.09692795,21.33891076,0.00000000,0.78569382,0.04600000
four_cluster,200,10101,alns_sca_lite,1.00000000,13,14309.80460668,71.54902303,16.40079817,0.00000000,0.71117169,0.07800000
four_cluster,200,10101,pso_low_3x4,0.98500000,13,6049.05730751,30.24528654,0.96389316,0.01500000,0.65588021,0.02500000
four_cluster,200,10101,pso_mid_6x8,1.00000000,13,6657.19934829,33.28599674,10.17425784,0.00000000,0.68247149,0.08100000
four_cluster,200,10101,pso_high_12x16,1.00000000,13,8469.33840797,42.34669204,3.18657520,0.00000000,0.59279760,0.41100000
four_cluster,200,10102,kmeans_grid,0.86000000,10,12277.89942115,61.38949711,0.00000000,0.14000000,0.57488666,0.00600000
four_cluster,200,10102,gno,1.00000000,20,3718.85469715,18.59427349,4.12863848,0.00000000,0.63442412,0.00800000
four_cluster,200,10102,alns_no_refine,1.00000000,11,4245.95813728,21.22979069,1.74877580,0.00000000,0.52392453,0.04400000
four_cluster,200,10102,fixed_gno_refine,1.00000000,20,13990.27335329,69.95136677,16.55908786,0.00000000,0.75003409,0.05600000
four_cluster,200,10102,alns_sca_lite,1.00000000,12,14788.77216415,73.94386082,14.67678872,0.00000000,0.72558089,0.09100000
four_cluster,200,10102,pso_low_3x4,1.00000000,12,6322.65459643,31.61327298,4.14706107,0.00000000,0.64845876,0.03000000
four_cluster,200,10102,pso_mid_6x8,1.00000000,12,5677.77457939,28.38887290,4.73199524,0.00000000,0.38371991,0.07600000
four_cluster,200,10102,pso_high_12x16,1.00000000,12,8218.98317532,41.09491588,2.33060473,0.00000000,0.65317200,0.39400000
four_cluster,200,10103,kmeans_grid,0.82500000,10,12560.96772606,62.80483863,0.00000000,0.17500000,0.48794236,0.00600000
four_cluster,200,10103,gno,0.99500000,20,3310.91301741,16.55456509,3.49053865,0.00500000,0.56049132,0.00600000
four_cluster,200,10103,alns_no_refine,1.00000000,12,4338.50880075,21.69254400,3.01510630,0.00000000,0.53641537,0.05400000
four_cluster,200,10103,fixed_gno_refine,0.99500000,20,5773.42980032,28.86714900,2.96293042,0.00500000,0.57470809,0.06200000
four_cluster,200,10103,alns_sca_lite,0.99500000,14,6298.68285794,31.49341429,2.09391637,0.00500000,0.59160444,0.11300000
four_cluster,200,10103,pso_low_3x4,1.00000000,14,6021.93336214,30.10966681,11.37659599,0.00000000,0.70857954,0.03400000
four_cluster,200,10103,pso_mid_6x8,1.00000000,14,7071.00625177,35.35503126,10.49211936,0.00000000,0.67338517,0.10700000
four_cluster,200,10103,pso_high_12x16,1.00000000,14,8476.89580904,42.38447905,5.33611175,0.00000000,0.67311565,0.36200000
four_cluster,200,10104,kmeans_grid,0.86000000,10,12861.78359904,64.30891800,0.00000000,0.14000000,0.59236134,0.00500000
four_cluster,200,10104,gno,1.00000000,20,4879.52916771,24.39764584,4.01132075,0.00000000,0.56362769,0.00700000
four_cluster,200,10104,alns_no_refine,1.00000000,13,5564.45971723,27.82229859,4.02791075,0.00000000,0.57570336,0.05800000
four_cluster,200,10104,fixed_gno_refine,1.00000000,20,14047.39686672,70.23698433,18.09059720,0.00000000,0.77727485,0.06700000
four_cluster,200,10104,alns_sca_lite,1.00000000,14,14613.99012020,73.06995060,17.02032263,0.00000000,0.74907516,0.10800000
four_cluster,200,10104,pso_low_3x4,1.00000000,14,5955.65336421,29.77826682,2.44411627,0.00000000,0.41769084,0.03300000
four_cluster,200,10104,pso_mid_6x8,1.00000000,14,7856.11081587,39.28055408,1.07764456,0.00000000,0.65082747,0.11100000
four_cluster,200,10104,pso_high_12x16,1.00000000,14,8361.39674747,41.80698374,11.72783327,0.00000000,0.71397958,0.42700000
four_cluster,200,10105,kmeans_grid,0.90500000,10,12208.45553851,61.04227769,0.00000000,0.09500000,0.61084751,0.00600000
four_cluster,200,10105,gno,1.00000000,20,4354.66119637,21.77330598,1.62057122,0.00000000,0.59281716,0.00700000
four_cluster,200,10105,alns_no_refine,1.00000000,13,4475.22941044,22.37614705,1.42033580,0.00000000,0.50205122,0.06500000
four_cluster,200,10105,fixed_gno_refine,1.00000000,20,4354.66119637,21.77330598,1.62057122,0.00000000,0.59281716,0.07000000
four_cluster,200,10105,alns_sca_lite,1.00000000,12,8715.75161474,43.57875807,3.87793127,0.00000000,0.66841201,0.11500000
four_cluster,200,10105,pso_low_3x4,0.98500000,12,4486.80175337,22.43400877,2.52338389,0.01500000,0.65817253,0.02700000
four_cluster,200,10105,pso_mid_6x8,1.00000000,12,5990.20042922,29.95100215,3.07948612,0.00000000,0.42149115,0.09300000
four_cluster,200,10105,pso_high_12x16,1.00000000,12,7364.17979613,36.82089898,3.47638365,0.00000000,0.65865961,0.34000000
four_cluster,200,10106,kmeans_grid,0.91000000,10,13540.44113234,67.70220566,0.00000000,0.09000000,0.61222037,0.00400000
four_cluster,200,10106,gno,1.00000000,20,3879.12542176,19.39562711,1.90408307,0.00000000,0.60499270,0.00500000
four_cluster,200,10106,alns_no_refine,1.00000000,11,4683.61203330,23.41806017,1.58426830,0.00000000,0.53794391,0.03800000
four_cluster,200,10106,fixed_gno_refine,1.00000000,20,6993.65150515,34.96825753,9.92692008,0.00000000,0.71109029,0.04900000
four_cluster,200,10106,alns_sca_lite,1.00000000,13,11724.94807019,58.62474035,9.99169664,0.00000000,0.65219910,0.08200000
four_cluster,200,10106,pso_low_3x4,0.99500000,13,5192.31417078,25.96157085,2.55905200,0.00500000,0.68045367,0.03400000
four_cluster,200,10106,pso_mid_6x8,1.00000000,13,7660.78536173,38.30392681,3.52959443,0.00000000,0.55843143,0.12600000
four_cluster,200,10106,pso_high_12x16,1.00000000,13,7570.30891672,37.85154458,5.88590626,0.00000000,0.68743912,0.36300000
four_cluster,200,10107,kmeans_grid,0.79500000,10,13464.10228852,67.32051144,0.00000000,0.20500000,0.52185093,0.00400000
four_cluster,200,10107,gno,1.00000000,20,3207.91581466,16.03957907,6.24681035,0.00000000,0.60084559,0.00400000
four_cluster,200,10107,alns_no_refine,1.00000000,11,3517.08444020,17.58542220,3.01984095,0.00000000,0.53852944,0.06700000
four_cluster,200,10107,fixed_gno_refine,1.00000000,20,5927.17516440,29.63587582,9.18142169,0.00000000,0.69016567,0.07200000
four_cluster,200,10107,alns_sca_lite,1.00000000,16,6175.78999105,30.87894996,4.44523953,0.00000000,0.68754253,0.15300000
four_cluster,200,10107,pso_low_3x4,1.00000000,16,6538.09266867,32.69046334,4.02377303,0.00000000,0.57622588,0.07200000
four_cluster,200,10107,pso_mid_6x8,1.00000000,16,7142.03943587,35.71019718,11.71633266,0.00000000,0.64010720,0.30400000
four_cluster,200,10107,pso_high_12x16,1.00000000,16,8823.86048807,44.11930244,8.02565675,0.00000000,0.72526151,1.29400000
four_cluster,200,10108,kmeans_grid,0.84000000,10,12015.23621429,60.07618107,0.00000000,0.16000000,0.55406885,0.00500000
four_cluster,200,10108,gno,1.00000000,20,3744.23335072,18.72116675,3.21967431,0.00000000,0.60829291,0.05500000
four_cluster,200,10108,alns_no_refine,1.00000000,14,4149.55816710,20.74779084,2.05849896,0.00000000,0.56362217,0.07700000
four_cluster,200,10108,fixed_gno_refine,1.00000000,20,6612.80099841,33.06400499,5.99040642,0.00000000,0.73019955,0.06800000
four_cluster,200,10108,alns_sca_lite,1.00000000,12,14954.68643010,74.77343215,13.72827416,0.00000000,0.71293759,0.09100000
four_cluster,200,10108,pso_low_3x4,0.98500000,12,6329.76399086,31.64881995,1.05864590,0.01500000,0.51325264,0.02500000
four_cluster,200,10108,pso_mid_6x8,1.00000000,12,6729.01141094,33.64505705,7.63070122,0.00000000,0.59212203,0.10500000
four_cluster,200,10108,pso_high_12x16,1.00000000,12,7877.06497360,39.38532487,7.67809698,0.00000000,0.61220563,0.61100000
four_cluster,200,10109,kmeans_grid,0.88500000,10,12054.64744325,60.27323722,0.00000000,0.11500000,0.59150312,0.00800000
four_cluster,200,10109,gno,1.00000000,20,3884.19038008,19.42095190,1.46245594,0.00000000,0.53154902,0.00900000
four_cluster,200,10109,alns_no_refine,1.00000000,12,4770.33085618,23.85165428,1.24913151,0.00000000,0.44677753,0.07400000
four_cluster,200,10109,fixed_gno_refine,1.00000000,20,3884.19038008,19.42095190,1.46245594,0.00000000,0.53154902,0.09600000
four_cluster,200,10109,alns_sca_lite,1.00000000,12,5107.71628371,25.53858142,1.78870518,0.00000000,0.46720925,0.13500000
four_cluster,200,10109,pso_low_3x4,1.00000000,12,5562.55573216,27.81277866,1.23305621,0.00000000,0.56893971,0.02800000
four_cluster,200,10109,pso_mid_6x8,0.99500000,12,4985.61631807,24.92808159,1.05631908,0.00500000,0.60766361,0.10400000
four_cluster,200,10109,pso_high_12x16,1.00000000,12,9085.63711439,45.42818557,6.22374871,0.00000000,0.66754397,0.40800000
four_cluster,200,10110,kmeans_grid,0.86500000,10,11908.05908947,59.54029545,0.00000000,0.13500000,0.60425255,0.00700000
four_cluster,200,10110,gno,1.00000000,20,2800.39779462,14.00198897,2.14362837,0.00000000,0.49283618,0.00900000
four_cluster,200,10110,alns_no_refine,1.00000000,13,3845.39817149,19.22699086,1.63225099,0.00000000,0.46956796,0.08200000
four_cluster,200,10110,fixed_gno_refine,1.00000000,20,14138.45402259,70.69227011,16.21178672,0.00000000,0.79246374,0.08000000
four_cluster,200,10110,alns_sca_lite,1.00000000,13,5195.64620174,25.97823101,5.86810249,0.00000000,0.59454398,0.12000000
four_cluster,200,10110,pso_low_3x4,1.00000000,13,5722.44146551,28.61220733,5.18856766,0.00000000,0.73038816,0.04400000
four_cluster,200,10110,pso_mid_6x8,1.00000000,13,7392.84128186,36.96420641,3.14438370,0.00000000,0.59929327,0.12700000
four_cluster,200,10110,pso_high_12x16,1.00000000,13,7989.74490156,39.94872451,12.16623721,0.00000000,0.67892438,0.36500000
four_cluster,200,10111,kmeans_grid,0.88500000,10,13995.83659848,69.97918299,0.00000000,0.11500000,0.61034650,0.00400000
four_cluster,200,10111,gno,1.00000000,20,3051.86925976,15.25934630,5.63154431,0.00000000,0.73329231,0.00500000
four_cluster,200,10111,alns_no_refine,1.00000000,11,3471.25264335,17.35626322,2.24845693,0.00000000,0.70008728,0.03300000
four_cluster,200,10111,fixed_gno_refine,1.00000000,20,6051.11099278,30.25555496,4.71815170,0.00000000,0.66090620,0.04300000
four_cluster,200,10111,alns_sca_lite,1.00000000,15,9621.32458654,48.10662293,8.81379680,0.00000000,0.65841028,0.07600000
four_cluster,200,10111,pso_low_3x4,1.00000000,15,6098.61767950,30.49308840,2.40000689,0.00000000,0.62984149,0.02500000
four_cluster,200,10111,pso_mid_6x8,1.00000000,15,6780.50789329,33.90253947,8.39858700,0.00000000,0.55759931,0.09900000
four_cluster,200,10111,pso_high_12x16,1.00000000,15,7133.57759137,35.66788796,8.59666865,0.00000000,0.65660908,0.41700000
four_cluster,200,10112,kmeans_grid,0.89500000,10,12726.39559088,63.63197795,0.00000000,0.10500000,0.63371031,0.00600000
four_cluster,200,10112,gno,1.00000000,20,2993.13352004,14.96566760,2.49886518,0.00000000,0.63860641,0.00900000
four_cluster,200,10112,alns_no_refine,1.00000000,11,3343.64394827,16.71821974,1.16434696,0.00000000,0.41134103,0.04700000
four_cluster,200,10112,fixed_gno_refine,1.00000000,20,6168.26450927,30.84132255,7.45690470,0.00000000,0.63639732,0.06900000
four_cluster,200,10112,alns_sca_lite,1.00000000,13,7281.72591931,36.40862960,1.42990894,0.00000000,0.58587561,0.08400000
four_cluster,200,10112,pso_low_3x4,1.00000000,13,7072.20205300,35.36101026,1.87470254,0.00000000,0.56814324,0.02400000
four_cluster,200,10112,pso_mid_6x8,1.00000000,13,6957.00561698,34.78502808,2.19311544,0.00000000,0.64084482,0.08800000
four_cluster,200,10112,pso_high_12x16,1.00000000,13,8436.33174449,42.18165872,11.20224207,0.00000000,0.61987144,0.51500000
four_cluster,200,10113,kmeans_grid,0.87000000,10,12621.54215203,63.10771076,0.00000000,0.13000000,0.59578212,0.00500000
four_cluster,200,10113,gno,1.00000000,20,3905.43112706,19.52715564,5.22939767,0.00000000,0.39847202,0.00800000
four_cluster,200,10113,alns_no_refine,1.00000000,11,5000.36703384,25.00183517,6.32319715,0.00000000,0.39787388,0.04800000
four_cluster,200,10113,fixed_gno_refine,1.00000000,20,6694.94302390,33.47471512,4.42589409,0.00000000,0.57515887,0.06100000
four_cluster,200,10113,alns_sca_lite,1.00000000,13,7417.83047378,37.08915237,4.04522755,0.00000000,0.56209148,0.08500000
four_cluster,200,10113,pso_low_3x4,1.00000000,13,5558.55098634,27.79275493,3.17502007,0.00000000,0.68438577,0.02600000
four_cluster,200,10113,pso_mid_6x8,1.00000000,13,6077.86907329,30.38934537,2.18390958,0.00000000,0.65269684,0.09000000
four_cluster,200,10113,pso_high_12x16,1.00000000,13,7479.37825041,37.39689125,1.78954207,0.00000000,0.40451789,0.40700000
four_cluster,200,10114,kmeans_grid,0.87000000,10,11801.71901811,59.00859509,0.00000000,0.13000000,0.57766730,0.00500000
four_cluster,200,10114,gno,1.00000000,20,3187.19650040,15.93598250,5.38706099,0.00000000,0.60354619,0.01000000
four_cluster,200,10114,alns_no_refine,1.00000000,16,3330.72933818,16.65364669,5.40956529,0.00000000,0.61785145,0.06100000
four_cluster,200,10114,fixed_gno_refine,1.00000000,20,13276.66201169,66.38331006,16.66058769,0.00000000,0.75681073,0.05500000
four_cluster,200,10114,alns_sca_lite,1.00000000,15,8434.71873244,42.17359366,5.95149423,0.00000000,0.68137579,0.10500000
four_cluster,200,10114,pso_low_3x4,1.00000000,15,6025.00560223,30.12502801,4.59996899,0.00000000,0.66867947,0.03100000
four_cluster,200,10114,pso_mid_6x8,1.00000000,15,6893.14294613,34.46571473,5.36838167,0.00000000,0.60160858,0.10900000
four_cluster,200,10114,pso_high_12x16,1.00000000,15,8164.17122975,40.82085615,3.77642835,0.00000000,0.66877833,0.45500000
four_cluster,200,10115,kmeans_grid,0.90500000,10,13187.09106215,65.93545531,0.00000000,0.09500000,0.57964707,0.00400000
four_cluster,200,10115,gno,1.00000000,20,3026.88364064,15.13441820,5.94812936,0.00000000,0.60925707,0.00500000
four_cluster,200,10115,alns_no_refine,1.00000000,11,3707.33602260,18.53668011,6.71329507,0.00000000,0.49182798,0.04500000
four_cluster,200,10115,fixed_gno_refine,1.00000000,20,15396.48168811,76.98240844,16.80630469,0.00000000,0.76697347,0.06100000
four_cluster,200,10115,alns_sca_lite,1.00000000,14,13790.35525854,68.95177629,13.06766148,0.00000000,0.72465700,0.10100000
four_cluster,200,10115,pso_low_3x4,1.00000000,14,7089.54807291,35.44774036,6.35476969,0.00000000,0.55899547,0.05000000
four_cluster,200,10115,pso_mid_6x8,1.00000000,14,5650.31141810,28.25155709,3.87423278,0.00000000,0.65086568,0.09700000
four_cluster,200,10115,pso_high_12x16,1.00000000,14,7242.61880280,36.21309401,2.81834284,0.00000000,0.59622998,0.34900000
four_cluster,200,10116,kmeans_grid,0.91500000,10,12474.11850977,62.37059255,0.00000000,0.08500000,0.62542535,0.00500000
four_cluster,200,10116,gno,1.00000000,20,2920.28043815,14.60140219,2.82397834,0.00000000,0.59217338,0.01000000
four_cluster,200,10116,alns_no_refine,1.00000000,12,3554.08282987,17.77041415,3.70435659,0.00000000,0.56797460,0.05700000
four_cluster,200,10116,fixed_gno_refine,1.00000000,20,15505.13512641,77.52567563,18.05466530,0.00000000,0.78859906,0.07700000
